medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
7A3E5F967B2D11A6BDA7884C5C49FC85,E0D86266E8874B3561716906C14B9964,VTS,1,,2013-02-02 01:01:00,2013-02-02 01:16:00,6,900,3.21,-73.99054,40.724701,-73.964111,40.719032
4A983B0382E9EF8B3627E624AA684FC3,013F4117864733D5EDD4CB306F04A6D8,VTS,1,,2013-02-02 01:26:00,2013-02-02 01:41:00,1,900,3.29,-73.998405,40.733082,-73.966293,40.761993
57C1D8BB16ED685B9564402E81DFB7B4,77FB4D850926A2F756DE6B9690A3D3B3,VTS,1,,2013-02-02 01:25:00,2013-02-02 01:44:00,1,1140,4.32,-73.984093,40.725231,-73.988724,40.769283
9BA0A7F9E143615D6168F9A8DD42EACF,8365C11A02A0EE24752EAA52C5A9ADA0,VTS,1,,2013-02-02 01:22:00,2013-02-02 01:36:00,1,840,4.00,-73.963501,40.798386,-73.989067,40.748436
E6A4139C54D3ABAD83DCD49CFCB37356,F38D1DA3D09B7ABDE460AAEC1D2F7E53,VTS,1,,2013-02-02 00:56:00,2013-02-02 01:17:00,1,1260,3.63,-73.983543,40.738873,-73.95752,40.71151
D06F5891DB563678D17BC8B5233D7413,0B757B7F7473FB2229EE4B629929629E,VTS,1,,2013-02-02 01:19:00,2013-02-02 01:36:00,1,1020,3.70,-74.005775,40.727093,-73.954712,40.715981
0D935422D6BCC25DC47195A5984BB9C2,9583035BA6117FEF1C15E9B5950BC79C,VTS,1,,2013-02-02 01:29:00,2013-02-02 01:36:00,1,420,1.55,-73.999992,40.726776,-73.99044,40.740993
A556E36C9FE461AE6C7D3C1FCD206C80,8E7751DED8C9714D05C3D6C5C0467130,VTS,1,,2013-02-02 01:07:00,2013-02-02 01:14:00,1,420,.94,-73.991898,40.715,-73.992416,40.724758
974CEB992FB574CA3852AD7AA681E519,12EDC30539510C1D281719D2DE279C33,VTS,1,,2013-02-02 01:25:00,2013-02-02 01:37:00,5,720,2.22,-73.951195,40.711403,-73.96788,40.688118
D0D9C0CD2B6E87AD6B5B02F8270C3F1E,36523E06BDCC4A2185592931A73EA6B3,VTS,1,,2013-02-02 01:20:00,2013-02-02 01:34:00,1,840,3.54,-73.987656,40.76524,-73.987541,40.728672
4820FE0121A7B6050A63CF8C2ECD2137,F6743A4B55CEA71309A04F7139EF2067,VTS,1,,2013-02-02 01:36:00,2013-02-02 01:47:00,1,660,2.74,-73.959839,40.715851,-73.956573,40.6856
9DB11FA49C0B4C8615035B89D8E25ADF,2FBA137DBA31CEBB9CC3C8F08305A03A,VTS,1,,2013-02-02 01:14:00,2013-02-02 01:16:00,6,120,.56,-73.988335,40.736206,-73.985001,40.742123
97A457D6A8CFD72A38C1E3897CFFB6B7,39F821D7035E0D69020B426C28B3FFFB,VTS,1,,2013-02-02 01:01:00,2013-02-02 01:46:00,1,2700,5.96,-73.993782,40.751595,-73.999573,40.683708
D8355B560482C567FAD4EECA88289FED,E320A790E83534810634643A7D31663B,VTS,1,,2013-02-02 01:31:00,2013-02-02 01:53:00,1,1320,5.56,-74.008095,40.740334,-73.977371,40.676319
FF40FB8123940D9F96D33EDA1D92A83C,BCC499AE77C7D8E53C0A8B27004D0194,VTS,1,,2013-02-02 01:26:00,2013-02-02 01:33:00,5,420,3.57,-73.997543,40.720734,-73.946609,40.722214
5943FA32855CEA9401FF1774F28AA42C,6415F9B9E67F2989A43A5DBF14787BBD,VTS,1,,2013-02-02 01:42:00,2013-02-02 01:43:00,2,60,.54,-73.983932,40.746601,-73.980759,40.750828
CB479EF8E5362535EBDD617136B2D2D8,3D3F0FC33036ED83D83D05C939E097CF,VTS,1,,2013-02-01 23:36:00,2013-02-01 23:40:00,1,240,.88,-73.951965,40.769413,-73.961197,40.76511
E2AFE82794C113C7769818292A839F29,EA73C95157370DB77D56C130EC885984,VTS,1,,2013-02-02 01:26:00,2013-02-02 01:51:00,2,1500,8.12,-73.995773,40.753185,-73.943398,40.718781
ABD45A3F784CEDE1D4891351BC5285A5,3B39551CFF403796BE93CFB1FD68E9BF,VTS,1,,2013-02-01 23:49:00,2013-02-01 23:54:00,1,300,1.17,-73.998329,40.756786,-73.9879,40.761459
B829328EA1FD44C4AB33715AC1DBE425,43C5AD147CD478E2D76B088EFBA298B4,VTS,1,,2013-02-02 00:48:00,2013-02-02 00:49:00,2,60,.39,-73.956581,40.771263,-73.960022,40.766659
0836A7E37C5477AA1D8F213A7856AD9B,4EE6C8B5303D9B141DC4663B23E6238F,VTS,1,,2013-02-01 23:51:00,2013-02-02 00:03:00,1,720,2.73,-73.975525,40.761292,-74.005211,40.74118
1855E1F1B1D92297C93CA62CAB39FEF6,48D44804028F10124B016D1AC9E63A0B,VTS,1,,2013-02-02 00:41:00,2013-02-02 00:51:00,1,600,1.37,-74.00209,40.734753,-73.983154,40.738567
62099C3783738399C97EE0D4E35A3F0A,D2923683CFECDB4AECB0D995716F35FF,VTS,1,,2013-02-02 01:28:00,2013-02-02 01:37:00,1,540,5.13,-73.999374,40.760838,-73.954498,40.811504
385B40B09DF15C8D150AF46E1B4A3AB4,1B1B09F687E9419E47E5EF4518C53E75,VTS,1,,2013-02-02 01:22:00,2013-02-02 01:45:00,1,1380,6.18,-73.988045,40.764633,-73.991943,40.690533
03A8081017EE702DA6494085566665DA,9837711811287BB91E7536A6970B0305,VTS,1,,2013-02-02 01:25:00,2013-02-02 01:36:00,1,660,3.05,-74.00499,40.720451,-73.97715,40.752407
C8DD330967D27D35C2C497D766A2CEB8,45E5197050F1347AFBFB8389C19CB8DB,VTS,1,,2013-02-02 00:39:00,2013-02-02 00:44:00,2,300,1.02,-73.98085,40.744396,-73.994453,40.745876
323CFA8722F8D8E1CC90FF3C6FE3964B,A405C91E60AC3B3F8A2ACAEEBC2AF67C,VTS,1,,2013-02-02 00:43:00,2013-02-02 00:47:00,1,240,.85,-73.986435,40.722023,-73.995453,40.728065
20176D06D17A5E121714ED437FA9F6F0,29794B768AE8EFE8138CB1D7B12C4BBB,VTS,1,,2013-02-02 01:46:00,2013-02-02 01:49:00,1,180,.80,-74.003265,40.731781,-73.99794,40.73579
4EB2827D2B367E1E6876C3540520337E,98682621FC0CFF6A521CC9B9082EEF24,VTS,1,,2013-02-02 00:54:00,2013-02-02 01:16:00,1,1320,2.72,-74.00528,40.725716,-73.999733,40.753826
7838AD0B8C4D5FB1D761044D9B7BE9D1,EDD3E2F63D004A0871288A214A0A2B58,VTS,1,,2013-02-02 00:06:00,2013-02-02 00:29:00,6,1380,6.97,-73.987709,40.732765,-73.913536,40.77816
B35408034074E9A6C2A36C9924B9970D,BEC5313B9E39221FA5ED6857B98E8B00,VTS,1,,2013-02-02 00:35:00,2013-02-02 00:40:00,1,300,2.06,-74.007072,40.743565,-73.990723,40.766113
60B87DBDF025AE348F8286CAFE999F2C,8953362DA7C267D5CFE24C615242DBA9,VTS,1,,2013-02-02 01:24:00,2013-02-02 01:33:00,1,540,1.46,-74.001106,40.727581,-74.013023,40.717236
1390FB380189DF6BBFDA4DC847CAD14F,40611773A2EBEBFA54D3BD1A4AC65E06,VTS,1,,2013-02-02 00:42:00,2013-02-02 00:48:00,1,360,1.16,-73.955856,40.768623,-73.963593,40.757389
80B79425F9C2AB66A8E999D0554D5BE7,F1BFB1EFDEBC357038EBE3BA054E3D6B,VTS,1,,2013-02-02 00:06:00,2013-02-02 00:34:00,2,1680,10.84,-73.99025,40.718006,-73.958664,40.815453
DB76AD7EC5837383741B8D79F3B89574,AAB1C138DFF278EFFD1CEB2161D6E3A9,VTS,1,,2013-02-02 00:44:00,2013-02-02 00:53:00,1,540,1.61,-73.973579,40.763447,-73.993103,40.761944
6A8D5E0EDA4E3DDEF1ED34B091CAF953,B355B0350C89ABBA6500ACBF41D80644,VTS,1,,2013-02-02 00:56:00,2013-02-02 01:05:00,2,540,1.73,-73.978485,40.752419,-73.988174,40.734985
384866003E187ED11C1727CCA9EA9DF4,3AF1C5A229BE0C9A4901A7FC809792AF,VTS,1,,2013-02-02 00:35:00,2013-02-02 00:46:00,5,660,3.07,-73.990578,40.769875,-73.952316,40.781494
2D5503BFA22EB258CAB62F31F8F98C87,BF6BEFF029254A2AC1DEFA22363A743F,VTS,1,,2013-02-02 00:40:00,2013-02-02 00:58:00,1,1080,6.63,-73.983803,40.755276,-73.883156,40.739582
ABFFBD94F3765C8B2E0ACA45F4EA5819,0BC9B725F75A9998F641012F7AF0E0F3,VTS,1,,2013-02-02 00:35:00,2013-02-02 00:48:00,3,780,2.84,-73.980431,40.726288,-73.954086,40.707912
4821989F782D546036A9B80AF7889106,FDBE8F72D3C5BD8CADFCDD3257D6B6E4,VTS,1,,2013-02-02 00:49:00,2013-02-02 00:54:00,1,300,.97,-73.964363,40.75967,-73.957489,40.765751
6166E80B7F3ABEE89D9A7CC1C248A8E0,81B3D2644CA0696E0A87B3852B429212,VTS,1,,2013-02-02 00:33:00,2013-02-02 00:43:00,1,600,1.87,-73.955261,40.736794,-73.950363,40.714039
A4D18C4B8E6D10C6FEAB86A295A6C77A,236B3A909751F9639A8EBF63C6D9F087,VTS,1,,2013-02-02 00:47:00,2013-02-02 00:59:00,5,720,1.59,0,0,0,0
727E38B9A80D47A91581FD651DE37E8C,1EB2094C590F9406665649C93CE9451F,VTS,1,,2013-02-02 00:26:00,2013-02-02 00:32:00,2,360,1.73,-73.94664,40.780548,-73.963478,40.765762
8EE28DA9049CC06587FBBD00AFA9A221,AFB2CCDBF58CEFC7B5B05524A5112EA2,VTS,1,,2013-02-02 01:08:00,2013-02-02 01:16:00,5,480,1.98,-73.988632,40.734848,-73.999886,40.713966
9EF0395E4582F99AE2683BD2D2393F49,D78CEF4EE5826C93F86E089663D71FB0,VTS,1,,2013-02-02 00:35:00,2013-02-02 01:02:00,1,1620,12.19,-73.998177,40.730331,-73.91629,40.856007
CB39A6227D0648DE26CD5B8D89B555D1,46ABA460B3034608996D82E6C3079C16,VTS,1,,2013-02-02 00:17:00,2013-02-02 00:49:00,1,1920,16.27,-73.989922,40.760754,-73.742165,40.727406
DD82E267BA0BC30D4C92778E186FD512,4BE87B7C3B354AB848BD82EF79763DA5,VTS,1,,2013-02-02 00:38:00,2013-02-02 00:41:00,3,180,.57,-73.981644,40.735786,-73.981644,40.735786
CB93B00B0DA34D8675A8502D51A05E27,ECDE087A3BA7E67181760C1391E088EC,VTS,1,,2013-02-02 01:10:00,2013-02-02 01:16:00,3,360,1.89,-74.000587,40.742451,-73.987053,40.765076
A9626C2CDA014D2A02529ECB953277D2,6A4901A00917CED71D0746D046AB5DA3,VTS,1,,2013-02-02 00:36:00,2013-02-02 00:42:00,1,360,2.20,-73.95163,40.713825,-73.985085,40.717648
72798E6FC08F7852E7BB059887369FF1,B777A4CF44406E42B517BC605E34A910,VTS,1,,2013-02-02 00:19:00,2013-02-02 00:32:00,2,780,4.29,-73.961288,40.796341,-74.000793,40.747276
D2DDDAC4772125372CA92EE65251E0CB,582A93DF0BFB765706704E7E3CBF4C8F,VTS,1,,2013-02-02 00:38:00,2013-02-02 00:54:00,1,960,1.45,-73.980705,40.738262,-73.985901,40.722504
96518DA404F3689A26014677D449B531,7A91870FADF5E6F33CAEE7EF7A91BA3E,VTS,1,,2013-02-02 00:57:00,2013-02-02 01:02:00,2,300,.99,-73.987297,40.735977,-73.997719,40.735142
82AE19CA93E2A7CB40531D414B56C389,A000B099582B8035B59B485D248BCEAF,VTS,1,,2013-02-02 00:30:00,2013-02-02 01:07:00,1,2220,9.42,-73.990234,40.76189,-73.913177,40.693554
8602C683EF20BE73168B5B4657F655A2,D6D9E79D10D365EE2D19A4CB8875705C,VTS,1,,2013-02-02 00:44:00,2013-02-02 01:15:00,1,1860,6.47,-74.00029,40.730324,-73.923897,40.761074
1171D0D41E8C5F11AFAEF93FE4ADDB52,B5347AE407DA9C4FDCA71C08CF7862B0,VTS,1,,2013-02-02 00:11:00,2013-02-02 00:46:00,2,2100,5.55,-73.96904,40.755962,-73.974014,40.693272
3257BB723EEA01F8268236E81D27D7B8,ADB3612369D48779EED524AEC3457822,VTS,1,,2013-02-02 00:38:00,2013-02-02 00:45:00,6,420,1.93,-74.00779,40.715122,-73.992409,40.733639
6F74F7DF8A618A2002C7AFE6D5726893,61869D71DE29FE7CE96FE3829B7C19AA,VTS,1,,2013-02-02 00:43:00,2013-02-02 01:12:00,1,1740,4.77,-74.013817,40.709351,-73.980774,40.680874
229466C13D0A04ED146C24AAB1685D81,92BE20F751D8833F6E3EB0E97FC638AB,VTS,1,,2013-02-02 00:58:00,2013-02-02 01:03:00,1,300,1.20,-73.984871,40.72826,-73.978371,40.741322
7AF1650A61E99C328993969DDEEB639A,14FAF868BAA670F06AED1B85D243CA4E,VTS,1,,2013-02-02 00:45:00,2013-02-02 00:50:00,2,300,.99,-73.982201,40.768784,-73.991188,40.765282
500A8084FD3A6EBF91FE82990526CCDE,BA62215806778A07177C68F8AAE81126,VTS,1,,2013-02-02 01:11:00,2013-02-02 01:17:00,2,360,1.40,-74.005013,40.728401,-74.003166,40.742523
A556E36C9FE461AE6C7D3C1FCD206C80,8E7751DED8C9714D05C3D6C5C0467130,VTS,1,,2013-02-02 00:59:00,2013-02-02 01:07:00,1,480,.67,-73.988602,40.722672,-73.991051,40.714718
2043E79B290D2371D6CE1C67DC72F774,4FEEEADC5834F1AE568D176E738D50F4,VTS,1,,2013-02-02 00:31:00,2013-02-02 00:45:00,1,840,4.40,-73.946823,40.83165,-73.977364,40.779449
60B87DBDF025AE348F8286CAFE999F2C,8953362DA7C267D5CFE24C615242DBA9,VTS,1,,2013-02-02 00:43:00,2013-02-02 00:59:00,1,960,4.28,-74.007362,40.741207,-73.959496,40.762775
824E7B72DA09B09C25AF8EAD2E6C88A4,76D8EC13D05A0D616427C95AE870F2E2,VTS,1,,2013-02-02 00:37:00,2013-02-02 00:46:00,1,540,1.09,0,0,0,0
536647D454CFD7B448F2DD3F18AE88AF,742CABA979EF4AA28187D4FE133B0FAF,VTS,1,,2013-02-02 00:57:00,2013-02-02 01:02:00,2,300,1.44,-73.984398,40.720097,-73.987823,40.734596
1090A7335DEF8202C90867AA91A88780,7EE4573D46695C5D7D01D06C3B00C0AE,VTS,1,,2013-02-02 00:47:00,2013-02-02 00:52:00,1,300,.74,-73.95961,40.773891,-73.951424,40.76997
6180C3B863D29A7DDBDC5A62E81C85E4,DD337F252041348B04DBF14782965F15,VTS,1,,2013-02-02 01:03:00,2013-02-02 01:07:00,4,240,1.03,-73.977158,40.779636,-73.984238,40.769917
B5081F79B5F960BB05C40EEE5DF258F5,BA20A20E2CF85EF7B00162D711394C7E,VTS,1,,2013-02-02 00:45:00,2013-02-02 00:51:00,5,360,1.07,-73.959595,40.714054,-73.948624,40.709606
914543FD94D28A494465FEA8C2309751,BC1186C7CCC0F46A07BD17A87E0742F2,VTS,1,,2013-02-02 00:40:00,2013-02-02 00:44:00,1,240,.77,-73.995934,40.726528,-74.004402,40.721039
94EC93A6126179AF6FF8738E28A263D2,FA9BCE22C795FA45076E57DF76B32507,VTS,1,,2013-02-02 00:54:00,2013-02-02 01:06:00,6,720,2.75,-73.980659,40.738373,-73.98175,40.766289
B0FF182CB0F7030F0A7EA743E49BA680,CEB3D8073BBEA8ADA9D51FDBB89EFD2D,VTS,1,,2013-02-02 01:07:00,2013-02-02 01:12:00,1,300,1.37,-73.984383,40.748817,-73.98246,40.757442
993E3FBF0C59358C609E53880A04F8B0,56F5F59C3EC8ACA1F7A52B1FB63CABF4,VTS,1,,2013-02-02 00:48:00,2013-02-02 00:50:00,1,120,.54,-73.96463,40.760464,-74.000648,40.752468
72427BE07CFC31814826BCE9EB92D8D5,BC06BC4CB757E3F09B1F65C055ADC51B,VTS,1,,2013-02-02 02:31:00,2013-02-02 02:32:00,6,60,.53,-73.957603,40.717934,-73.95369,40.7216
C81ACCB92207A4B7CD61D1B618315256,9E035DBF346FDE01FE87FAB470276DA6,VTS,1,,2013-02-02 00:42:00,2013-02-02 00:49:00,5,420,1.59,-73.990028,40.729267,-73.985344,40.746223
003EEA559FA61800874D4F6805C4A084,CD92B72D14A3A88FE135641B51BD9F57,VTS,1,,2013-02-01 23:23:00,2013-02-01 23:29:00,1,360,1.40,-73.991905,40.684624,-73.983421,40.67757
F9681D4F00B7881030CD244EFF313A77,1DA74FB53AA9AC71AFAD712106B9499E,VTS,1,,2013-02-02 00:55:00,2013-02-02 01:04:00,1,540,3.26,-73.991776,40.727146,-73.963448,40.765831
38CDA3BC722311C5FEE6E62E6E4F528E,0BEE998D89D8BE9B3B79E0B474C03246,VTS,1,,2013-02-01 23:06:00,2013-02-01 23:06:00,2,0,.01,0,0,0,0
19257CF49D07A9F536374B9E6670767B,93FBAEBF54FE69487090E63E9266FEC4,VTS,1,,2013-02-02 00:21:00,2013-02-02 00:27:00,5,360,1.39,-73.987976,40.73214,-73.983315,40.746498
E3BE1BECB9D4431A0B5318E6967B9C57,72F66D1FB210EB78CA102D2FA776AA0B,VTS,1,,2013-02-02 00:03:00,2013-02-02 00:18:00,2,900,8.11,-74.011597,40.707756,-73.947441,40.779179
62A41B131FAEB8D6DA63BB8220F6184D,666E1C24391D7BD2BF74F94AE633A687,VTS,1,,2013-02-02 00:34:00,2013-02-02 00:54:00,1,1200,5.15,-73.99437,40.740875,-73.965919,40.693443
4FA12FEA3D23C17554F3E535EDBF87CA,E88666F9408B59B013E5C87CA2831933,VTS,1,,2013-02-02 00:16:00,2013-02-02 00:25:00,1,540,4.21,-74.016586,40.709408,-73.986435,40.72224
65C3F6E886B55C45FECF8A913C6B49FD,B26EC12D0843AD0C1C392082BB8DD550,VTS,1,,2013-02-02 00:27:00,2013-02-02 00:50:00,1,1380,3.93,-73.989777,40.725525,-73.96653,40.686581
767045626AD7F8C99012DFD79473C546,ABA928085841552BFED014F8D7499688,VTS,1,,2013-02-02 01:03:00,2013-02-02 01:10:00,3,420,1.02,-73.991455,40.759861,-73.989388,40.750221
61F54249450649B22FCF456774A2F24F,B7F66E33F7CBC32EC9C0DA3A3AB716E3,VTS,1,,2013-02-02 00:37:00,2013-02-02 00:46:00,1,540,2.23,-73.9888,40.748699,-74.001892,40.745708
92A42B825ECEE8C35607A72B42DFBA29,7A7817FC53764DA0F744BC0609BB5479,VTS,1,,2013-02-02 00:09:00,2013-02-02 00:19:00,3,600,2.01,-73.979683,40.739674,-73.987694,40.746948
7C90596EAD4705AA971AFED4CBF23E8B,951E11D2409F8B81E7723E83565ADC64,VTS,1,,2013-02-02 01:01:00,2013-02-02 01:06:00,1,300,.67,-73.9897,40.733356,-73.986443,40.740082
E023A105F4FA581A980D47C0BCFA12A3,04D1D5B104B16D1A0D34CBB152B97091,VTS,1,,2013-02-02 00:43:00,2013-02-02 00:51:00,2,480,2.16,-73.957855,40.774551,-73.972916,40.75045
163C6226E3854A7456A717EB361687B7,3A63A7A7F9DD942BD29C001555FC5B27,VTS,1,,2013-02-02 00:37:00,2013-02-02 01:04:00,6,1620,5.15,-73.99015,40.729294,-74.003746,40.675678
57D53493E189E15442CB027CF94BB05D,A9F5594586F7C2B53AE245F97356CD5D,VTS,1,,2013-02-02 00:46:00,2013-02-02 00:54:00,1,480,1.61,-74.000244,40.72715,-73.982971,40.731586
9BCAD3AFFB56D905D424EF10BF1D81AD,6335146E97C98873FBED80B24615FC88,VTS,1,,2013-02-02 01:08:00,2013-02-02 01:14:00,2,360,1.13,-73.928024,40.76321,-73.918594,40.767559
582CAF46446FA03320E5178E7BEC1E86,91F65A1F1F1565EC719E37045C47BED6,VTS,1,,2013-02-02 02:12:00,2013-02-02 02:31:00,1,1140,6.06,-74.002632,40.730606,-73.948929,40.777924
7A3844D430E31B7A7E5FC2FD5FE1A78D,6BA8394A612679B5C1DC2005EDCDC935,VTS,1,,2013-02-02 01:05:00,2013-02-02 01:12:00,4,420,1.13,-73.979378,40.74052,-73.990974,40.750385
53AD6429878F8ACA6CD84E2B4E438F7B,662A2709F4FE029931546A37913B6141,VTS,1,,2013-02-02 00:36:00,2013-02-02 00:42:00,1,360,1.07,-73.993576,40.727448,-73.979187,40.728157
C203AFF474B905666AB6161750FA374A,D0626B4EF37543B0157317572E7AB578,VTS,1,,2013-02-02 02:19:00,2013-02-02 02:26:00,1,420,1.52,-73.978897,40.750301,-73.974464,40.765171
6073505F6C8275CA0261EA195F1CC286,842B1AEC5FF6FA573F5F57D37CF5A7D5,VTS,1,,2013-02-02 00:23:00,2013-02-02 00:45:00,3,1320,4.61,-73.976372,40.781033,-73.998444,40.724754
846DFE2D59F6E76ECE92959C7827FC12,EF0E43B6C705CCB487E12F65AC8167A2,VTS,1,,2013-02-02 00:28:00,2013-02-02 00:48:00,2,1200,4.28,-73.957581,40.770344,-73.988411,40.723255
1C3C83900062C9AA932F91C77854D1A0,8273185C81FE1125D847417D4A9B2727,VTS,1,,2013-02-02 00:57:00,2013-02-02 01:10:00,1,780,.83,-73.988861,40.726967,-73.982399,40.720486
5600AF6119B9FF18C5833799324A5E84,3E94889A4B34FF37EADB208C7B46A06D,VTS,1,,2013-02-02 00:37:00,2013-02-02 00:43:00,1,360,.80,-74.000511,40.730114,-73.992928,40.723255
063BFA09A87028D808DB136E81356B59,21E3DDD023E107F42AD3E4665EF22D89,VTS,1,,2013-02-02 00:29:00,2013-02-02 00:33:00,1,240,.78,-73.997704,40.725964,-74.000389,40.732468
4DDBCA83218B5AECF5AFAA0D59E8E094,D333D7A0FFFC1DA95ECD0B290C65C16F,VTS,1,,2013-02-02 00:24:00,2013-02-02 00:30:00,5,360,1.03,-74.013374,40.717499,-74.017029,40.704937
15127AC6906DA5FD3831803DBEDFEE1B,9D1ACC529479D272B0F4CCB6539D00A2,VTS,1,,2013-02-02 00:23:00,2013-02-02 00:29:00,1,360,1.76,-73.982391,40.735912,-73.972359,40.755032
303F3C66E7FD96F8370C1D7C76F5585C,CE13D8A7D4A880F43C5323D0D2ADC326,VTS,1,,2013-02-02 01:01:00,2013-02-02 01:07:00,1,360,1.29,-73.992119,40.725224,-73.982544,40.739635
99F054D1DBC68AA8188E60B3218A03E5,7A3BB495BEE298CC41184EFDE5D05DA9,VTS,1,,2013-02-02 00:38:00,2013-02-02 01:02:00,6,1440,4.94,-74.006607,40.739456,-73.981392,40.667076
653A49EBF6A3A2989968C00FDA770B51,44116DEF5D89D3C97833183FCC8D3327,VTS,1,,2013-02-02 00:42:00,2013-02-02 01:01:00,1,1140,4.57,-73.954391,40.764385,-73.952637,40.739223
F4260D7DA00DD2C375CF33BF7958890E,12EBD40B9F8A46067034F1281669F138,VTS,1,,2013-02-02 01:04:00,2013-02-02 01:11:00,3,420,1.25,-74,40.733036,-74.000381,40.721245
86CA81D6929ED51267197CF295728A41,81165E59642D4D8F40839720DC813678,VTS,1,,2013-02-02 00:44:00,2013-02-02 00:59:00,1,900,1.64,-73.980217,40.722294,-73.995949,40.72039
6945300E90C69061B463CCDA370DE5D6,8C79865600F5CBC938B552456556FF5F,VTS,1,,2013-02-02 00:51:00,2013-02-02 00:57:00,1,360,1.76,-73.991669,40.750427,-73.979172,40.752918
73495B48481E673AD8D7578764C9EC98,66DA261DA2E0305435786C152085CCC2,VTS,1,,2013-02-02 00:30:00,2013-02-02 00:38:00,1,480,2.86,-73.975395,40.749538,-73.95105,40.782825
3D50B9DA1F2287A53084E9DEC41AC110,A4786E0F1D18E649181390F3702BBA59,VTS,1,,2013-02-02 00:39:00,2013-02-02 00:46:00,1,420,1.90,-74.002037,40.740341,-73.979988,40.751057
E9ED8F3E2426CC79CEB5C56D4077AF7B,0281463F88AB47665942FD971277DC0E,VTS,1,,2013-02-02 00:57:00,2013-02-02 01:01:00,1,240,.95,-73.990028,40.732475,-73.983109,40.743023
1E6EAAD3A17626E43F402971CA975B1F,7840093DC4A80A079CCB5042F1CCF650,VTS,1,,2013-02-02 00:02:00,2013-02-02 00:25:00,2,1380,7.13,-73.999664,40.738628,-73.920166,40.770157
A49C37EB966E7B05E69523D1CB7BE303,CA63EB3459FD5D97D4434EAFDE224898,VTS,1,,2013-02-02 00:35:00,2013-02-02 00:45:00,2,600,3.23,-73.949966,40.722244,-73.983932,40.721241
0A6716952AE1B7B1EB901776A8DB82C8,BDE530C22C69B68EAB1CACA606C74679,VTS,1,,2013-02-02 00:32:00,2013-02-02 00:41:00,2,540,.56,-73.99205,40.724838,-73.996704,40.720421
4FA12FEA3D23C17554F3E535EDBF87CA,E88666F9408B59B013E5C87CA2831933,VTS,1,,2013-02-02 01:15:00,2013-02-02 01:18:00,1,180,1.32,-73.977188,40.784794,-73.966331,40.799477
F36564AB9C6EA3B6373EB0E1680A447A,9FABA2DE28D3503D0F3150AFBC9F674D,VTS,1,,2013-02-02 00:44:00,2013-02-02 00:51:00,2,420,1.40,-73.952568,40.789356,-73.991661,40.7509
49B8CFC71F0ED39C7B3F68F603DB9D05,466460AB82873E9F3FE555C35D5650F3,VTS,5,,2013-02-02 00:42:00,2013-02-02 00:43:00,1,60,.01,-73.978493,40.887905,-73.978523,40.887802
F12B5E863DA39F74166C62BB5600BDDF,88664DD46D10A24F918F916E3AAE4524,VTS,1,,2013-02-02 00:38:00,2013-02-02 00:42:00,6,240,.70,-73.97525,40.714741,-73.97525,40.714741
9C2D0F5C53FDE3BA4821DAF18A6CB245,7D834272CB8E81EEB7370FA71AAC7452,VTS,1,,2013-02-02 00:43:00,2013-02-02 00:54:00,1,660,2.53,-73.931076,40.706791,-73.96344,40.69376
D8D922CA0EA4C0E16BF7C5EB2791E431,0CD06267E2373D9C2429CF54FEA3FD83,VTS,1,,2013-02-02 00:31:00,2013-02-02 00:39:00,1,480,1.10,-73.991676,40.729687,-74.000328,40.718571
F37FA2DCBD59F004EDB24718B990E02C,F2527A2C2CDF5B8408A38BA9E853885C,VTS,1,,2013-02-02 00:39:00,2013-02-02 00:50:00,1,660,3.65,-73.973778,40.765003,-73.920769,40.741764
3634D8684835145CC61403DD2E32E383,29560295BAAB8D9F91043D5E1E774D8C,VTS,1,,2013-02-02 00:06:00,2013-02-02 00:24:00,1,1080,4.42,-73.963165,40.761776,-73.992859,40.724285
4A96832FF5D1779442A1685D2A177A7D,9DB7DC7C0C8FAADCC63AD7AAE2A057DA,VTS,1,,2013-02-02 00:10:00,2013-02-02 00:22:00,1,720,2.43,-73.987076,40.729473,-73.967987,40.755348
49F90D09F4B18C950DB34C9837FD5F6E,9EA84FBE846909C0C7E851645CAC73C5,VTS,1,,2013-02-02 00:01:00,2013-02-02 00:31:00,2,1800,5.68,-73.997231,40.742203,-73.992249,40.690132
CAAD4751DFACEB196B094256D2A24F33,88D02045AFD0FD1D358EA44AF83AAF72,VTS,1,,2013-02-02 00:05:00,2013-02-02 00:26:00,1,1260,2.28,-73.993637,40.721443,-74.00705,40.74332
830001BCB0D26BA47B0EC80C8126EFA9,95FD156AE65618DFECA6DBA09CC674D5,VTS,1,,2013-02-02 00:32:00,2013-02-02 00:43:00,1,660,3.70,-73.947815,40.790062,-73.98407,40.749069
29613923956F216666D26DCD18264B99,AEE55A7CDB2C6CB60FDCB8F646BC7DAA,VTS,1,,2013-02-02 00:43:00,2013-02-02 00:50:00,1,420,1.73,-73.994072,40.741173,-73.985596,40.7612
8372826B55E99F2DB075B1AB9C087D12,6E4071DDC134F0644F5A05C918710B79,VTS,1,,2013-02-02 00:21:00,2013-02-02 00:43:00,1,1320,9.49,-74.0019,40.709427,-73.893753,40.747692
